PROD_ID,QTY,PRICE,DISCOUNT,MEMBER,TXN_ID,START_TXN_TIME
c8d436,4,10,20,FALSE,0053d3,2021-01-03T18:56:05.1936Z
2a2353,3,57,20,FALSE,0053d3,2021-01-03T18:56:05.1936Z
b9a74d,4,17,20,FALSE,0053d3,2021-01-03T18:56:05.1936Z
e31d39,3,10,16,FALSE,20a0fb,2021-02-08T20:52:30.5472Z
72f5d4,2,19,16,FALSE,20a0fb,2021-02-08T20:52:30.5472Z
2a2353,1,57,16,FALSE,20a0fb,2021-02-08T20:52:30.5472Z
f084eb,1,36,16,FALSE,20a0fb,2021-02-08T20:52:30.5472Z
b9a74d,5,17,16,FALSE,20a0fb,2021-02-08T20:52:30.5472Z
2feb6b,5,29,16,FALSE,20a0fb,2021-02-08T20:52:30.5472Z
e83aa3,3,32,8,TRUE,68dffd,2021-01-29T17:05:42.8064Z
e31d39,4,10,8,TRUE,68dffd,2021-01-29T17:05:42.8064Z
b9a74d,4,17,8,TRUE,68dffd,2021-01-29T17:05:42.8064Z
e31d39,5,10,1,FALSE,fe0f56,2021-01-21T02:17:34.8288Z
9ec847,3,54,1,FALSE,fe0f56,2021-01-21T02:17:34.8288Z
5d267b,2,40,1,FALSE,fe0f56,2021-01-21T02:17:34.8288Z
c8d436,1,10,1,FALSE,fe0f56,2021-01-21T02:17:34.8288Z
2a2353,3,57,1,FALSE,fe0f56,2021-01-21T02:17:34.8288Z
b9a74d,3,17,1,FALSE,fe0f56,2021-01-21T02:17:34.8288Z
c4a632,3,13,0,TRUE,6579fb,2021-02-24T11:38:01.6224Z
e31d39,4,10,9,TRUE,56f0c9,2021-03-07T19:06:20.6208Z
9ec847,2,54,9,TRUE,56f0c9,2021-03-07T19:06:20.6208Z
2a2353,4,57,9,TRUE,56f0c9,2021-03-07T19:06:20.6208Z
f084eb,1,36,9,TRUE,56f0c9,2021-03-07T19:06:20.6208Z
2feb6b,4,29,9,TRUE,56f0c9,2021-03-07T19:06:20.6208Z
c4a632,1,13,4,TRUE,4f5303,2021-03-04T03:16:48.1152Z
d5e9a6,3,23,4,TRUE,4f5303,2021-03-04T03:16:48.1152Z
5d267b,4,40,4,TRUE,4f5303,2021-03-04T03:16:48.1152Z
f084eb,5,36,4,TRUE,4f5303,2021-03-04T03:16:48.1152Z
c4a632,1,13,23,TRUE,bf755f,2021-02-02T17:44:27.744Z
d5e9a6,5,23,23,TRUE,bf755f,2021-02-02T17:44:27.744Z
9ec847,5,54,23,TRUE,bf755f,2021-02-02T17:44:27.744Z
f084eb,1,36,23,TRUE,bf755f,2021-02-02T17:44:27.744Z
b9a74d,1,17,23,TRUE,bf755f,2021-02-02T17:44:27.744Z
e31d39,4,10,17,TRUE,4755cb,2021-01-18T15:30:13.104Z
d5e9a6,3,23,17,TRUE,4755cb,2021-01-18T15:30:13.104Z
72f5d4,2,19,17,TRUE,4755cb,2021-01-18T15:30:13.104Z
5d267b,3,40,17,TRUE,4755cb,2021-01-18T15:30:13.104Z
c8d436,2,10,17,TRUE,4755cb,2021-01-18T15:30:13.104Z
f084eb,2,36,17,TRUE,4755cb,2021-01-18T15:30:13.104Z
b9a74d,3,17,17,TRUE,4755cb,2021-01-18T15:30:13.104Z
2feb6b,4,29,17,TRUE,4755cb,2021-01-18T15:30:13.104Z
e83aa3,3,32,6,FALSE,ddd4f7,2021-02-06T16:45:31.2192Z
c8d436,2,10,6,FALSE,ddd4f7,2021-02-06T16:45:31.2192Z
f084eb,5,36,6,FALSE,ddd4f7,2021-02-06T16:45:31.2192Z
b9a74d,1,17,6,FALSE,ddd4f7,2021-02-06T16:45:31.2192Z
c4a632,5,13,13,TRUE,80be37,2021-03-21T17:06:35.3376Z
d5e9a6,1,23,13,TRUE,80be37,2021-03-21T17:06:35.3376Z
72f5d4,1,19,13,TRUE,80be37,2021-03-21T17:06:35.3376Z
9ec847,2,54,13,TRUE,80be37,2021-03-21T17:06:35.3376Z
5d267b,3,40,13,TRUE,80be37,2021-03-21T17:06:35.3376Z
c8d436,3,10,13,TRUE,80be37,2021-03-21T17:06:35.3376Z
2a2353,4,57,13,TRUE,80be37,2021-03-21T17:06:35.3376Z
f084eb,4,36,13,TRUE,80be37,2021-03-21T17:06:35.3376Z
b9a74d,5,17,13,TRUE,80be37,2021-03-21T17:06:35.3376Z
2feb6b,2,29,13,TRUE,80be37,2021-03-21T17:06:35.3376Z
e83aa3,2,32,19,TRUE,b2527c,2021-02-10T18:09:19.872Z
e31d39,4,10,19,TRUE,b2527c,2021-02-10T18:09:19.872Z
d5e9a6,4,23,19,TRUE,b2527c,2021-02-10T18:09:19.872Z
72f5d4,3,19,19,TRUE,b2527c,2021-02-10T18:09:19.872Z
9ec847,2,54,19,TRUE,b2527c,2021-02-10T18:09:19.872Z
c8d436,3,10,19,TRUE,b2527c,2021-02-10T18:09:19.872Z
2a2353,5,57,19,TRUE,b2527c,2021-02-10T18:09:19.872Z
2feb6b,5,29,19,TRUE,b2527c,2021-02-10T18:09:19.872Z
e31d39,4,10,7,FALSE,75b344,2021-01-26T04:10:29.8848Z
72f5d4,5,19,7,FALSE,75b344,2021-01-26T04:10:29.8848Z
2feb6b,4,29,7,FALSE,75b344,2021-01-26T04:10:29.8848Z
d5e9a6,4,23,18,TRUE,c9fd33,2021-02-06T23:55:47.6256Z
b9a74d,5,17,18,TRUE,c9fd33,2021-02-06T23:55:47.6256Z
c4a632,3,13,22,FALSE,9f668e,2021-03-30T17:34:09.7248Z
d5e9a6,5,23,22,FALSE,9f668e,2021-03-30T17:34:09.7248Z
5d267b,1,40,22,FALSE,9f668e,2021-03-30T17:34:09.7248Z
c8d436,5,10,22,FALSE,9f668e,2021-03-30T17:34:09.7248Z
f084eb,2,36,22,FALSE,9f668e,2021-03-30T17:34:09.7248Z
b9a74d,3,17,22,FALSE,9f668e,2021-03-30T17:34:09.7248Z
d5e9a6,4,23,9,TRUE,7917c8,2021-01-18T19:22:52.8384Z
9ec847,5,54,9,TRUE,7917c8,2021-01-18T19:22:52.8384Z
5d267b,3,40,9,TRUE,7917c8,2021-01-18T19:22:52.8384Z
2a2353,4,57,9,TRUE,7917c8,2021-01-18T19:22:52.8384Z
b9a74d,4,17,9,TRUE,7917c8,2021-01-18T19:22:52.8384Z
2feb6b,1,29,9,TRUE,7917c8,2021-01-18T19:22:52.8384Z
c4a632,2,13,7,TRUE,c01aa7,2021-01-05T05:22:12.6048Z
e83aa3,3,32,7,TRUE,c01aa7,2021-01-05T05:22:12.6048Z
e31d39,2,10,7,TRUE,c01aa7,2021-01-05T05:22:12.6048Z
9ec847,5,54,7,TRUE,c01aa7,2021-01-05T05:22:12.6048Z
5d267b,4,40,7,TRUE,c01aa7,2021-01-05T05:22:12.6048Z
c8d436,5,10,7,TRUE,c01aa7,2021-01-05T05:22:12.6048Z
f084eb,3,36,7,TRUE,c01aa7,2021-01-05T05:22:12.6048Z
b9a74d,5,17,7,TRUE,c01aa7,2021-01-05T05:22:12.6048Z
2feb6b,3,29,7,TRUE,c01aa7,2021-01-05T05:22:12.6048Z
c4a632,1,13,10,TRUE,5e4644,2021-01-19T20:56:28.4928Z
e31d39,1,10,10,TRUE,5e4644,2021-01-19T20:56:28.4928Z
d5e9a6,3,23,10,TRUE,5e4644,2021-01-19T20:56:28.4928Z
72f5d4,4,19,10,TRUE,5e4644,2021-01-19T20:56:28.4928Z
9ec847,2,54,10,TRUE,5e4644,2021-01-19T20:56:28.4928Z
e83aa3,4,32,18,FALSE,80e9aa,2021-01-26T00:19:22.944Z
c8d436,5,10,18,FALSE,80e9aa,2021-01-26T00:19:22.944Z
2a2353,2,57,18,FALSE,80e9aa,2021-01-26T00:19:22.944Z
f084eb,1,36,18,FALSE,80e9aa,2021-01-26T00:19:22.944Z
e31d39,1,10,1,FALSE,46a27f,2021-02-23T01:03:25.92Z
72f5d4,5,19,1,FALSE,46a27f,2021-02-23T01:03:25.92Z
b9a74d,5,17,1,FALSE,46a27f,2021-02-23T01:03:25.92Z
2feb6b,1,29,1,FALSE,46a27f,2021-02-23T01:03:25.92Z
e83aa3,4,32,14,TRUE,dc83f1,2021-03-16T11:39:50.3136Z
d5e9a6,2,23,14,TRUE,dc83f1,2021-03-16T11:39:50.3136Z
72f5d4,2,19,14,TRUE,dc83f1,2021-03-16T11:39:50.3136Z
9ec847,3,54,14,TRUE,dc83f1,2021-03-16T11:39:50.3136Z
c8d436,2,10,14,TRUE,dc83f1,2021-03-16T11:39:50.3136Z
2a2353,3,57,14,TRUE,dc83f1,2021-03-16T11:39:50.3136Z
f084eb,3,36,14,TRUE,dc83f1,2021-03-16T11:39:50.3136Z
c4a632,3,13,16,FALSE,7d3e51,2021-02-03T14:59:41.6832Z
e31d39,4,10,16,FALSE,7d3e51,2021-02-03T14:59:41.6832Z
72f5d4,2,19,16,FALSE,7d3e51,2021-02-03T14:59:41.6832Z
f084eb,5,36,16,FALSE,7d3e51,2021-02-03T14:59:41.6832Z
2feb6b,2,29,16,FALSE,7d3e51,2021-02-03T14:59:41.6832Z
c4a632,1,13,10,TRUE,429847,2021-03-25T22:01:58.4832Z
e31d39,4,10,10,TRUE,429847,2021-03-25T22:01:58.4832Z
d5e9a6,4,23,10,TRUE,429847,2021-03-25T22:01:58.4832Z
9ec847,3,54,10,TRUE,429847,2021-03-25T22:01:58.4832Z
5d267b,3,40,10,TRUE,429847,2021-03-25T22:01:58.4832Z
f084eb,2,36,10,TRUE,429847,2021-03-25T22:01:58.4832Z
b9a74d,5,17,10,TRUE,429847,2021-03-25T22:01:58.4832Z
2feb6b,3,29,10,TRUE,429847,2021-03-25T22:01:58.4832Z
c4a632,3,13,14,FALSE,f032ae,2021-02-17T19:26:17.1744Z
d5e9a6,3,23,14,FALSE,f032ae,2021-02-17T19:26:17.1744Z
9ec847,5,54,14,FALSE,f032ae,2021-02-17T19:26:17.1744Z
5d267b,2,40,14,FALSE,f032ae,2021-02-17T19:26:17.1744Z
c8d436,5,10,14,FALSE,f032ae,2021-02-17T19:26:17.1744Z
2a2353,2,57,14,FALSE,f032ae,2021-02-17T19:26:17.1744Z
b9a74d,3,17,14,FALSE,f032ae,2021-02-17T19:26:17.1744Z
2feb6b,1,29,14,FALSE,f032ae,2021-02-17T19:26:17.1744Z
c4a632,1,13,9,FALSE,38af06,2021-03-28T05:25:18.2784Z
e83aa3,4,32,9,FALSE,38af06,2021-03-28T05:25:18.2784Z
e31d39,3,10,9,FALSE,38af06,2021-03-28T05:25:18.2784Z
d5e9a6,1,23,9,FALSE,38af06,2021-03-28T05:25:18.2784Z
5d267b,3,40,9,FALSE,38af06,2021-03-28T05:25:18.2784Z
2a2353,1,57,9,FALSE,38af06,2021-03-28T05:25:18.2784Z
f084eb,1,36,9,FALSE,38af06,2021-03-28T05:25:18.2784Z
b9a74d,3,17,9,FALSE,38af06,2021-03-28T05:25:18.2784Z
c4a632,3,13,17,FALSE,313786,2021-01-07T08:47:48.7968Z
72f5d4,5,19,17,FALSE,313786,2021-01-07T08:47:48.7968Z
9ec847,1,54,17,FALSE,313786,2021-01-07T08:47:48.7968Z
2a2353,4,57,17,FALSE,313786,2021-01-07T08:47:48.7968Z
b9a74d,3,17,17,FALSE,313786,2021-01-07T08:47:48.7968Z
c4a632,3,13,24,TRUE,93c14a,2021-02-25T07:46:57.5328Z
e83aa3,4,32,24,TRUE,93c14a,2021-02-25T07:46:57.5328Z
d5e9a6,3,23,24,TRUE,93c14a,2021-02-25T07:46:57.5328Z
9ec847,4,54,24,TRUE,93c14a,2021-02-25T07:46:57.5328Z
c8d436,3,10,24,TRUE,93c14a,2021-02-25T07:46:57.5328Z
2a2353,3,57,24,TRUE,93c14a,2021-02-25T07:46:57.5328Z
f084eb,5,36,24,TRUE,93c14a,2021-02-25T07:46:57.5328Z
2feb6b,5,29,24,TRUE,93c14a,2021-02-25T07:46:57.5328Z
e31d39,3,10,10,TRUE,ef26ad,2021-02-16T06:11:46.0608Z
d5e9a6,4,23,10,TRUE,ef26ad,2021-02-16T06:11:46.0608Z
9ec847,2,54,10,TRUE,ef26ad,2021-02-16T06:11:46.0608Z
5d267b,4,40,10,TRUE,ef26ad,2021-02-16T06:11:46.0608Z
c8d436,3,10,10,TRUE,ef26ad,2021-02-16T06:11:46.0608Z
2a2353,4,57,10,TRUE,ef26ad,2021-02-16T06:11:46.0608Z
e31d39,3,10,4,TRUE,5cf1f1,2021-01-16T08:36:47.664Z
72f5d4,2,19,4,TRUE,5cf1f1,2021-01-16T08:36:47.664Z
5d267b,4,40,4,TRUE,5cf1f1,2021-01-16T08:36:47.664Z
2a2353,4,57,4,TRUE,5cf1f1,2021-01-16T08:36:47.664Z
f084eb,4,36,4,TRUE,5cf1f1,2021-01-16T08:36:47.664Z
2feb6b,4,29,4,TRUE,5cf1f1,2021-01-16T08:36:47.664Z
e83aa3,2,32,12,TRUE,ddfa4a,2021-03-23T04:35:26.592Z
e31d39,3,10,12,TRUE,ddfa4a,2021-03-23T04:35:26.592Z
72f5d4,1,19,12,TRUE,ddfa4a,2021-03-23T04:35:26.592Z
5d267b,4,40,12,TRUE,ddfa4a,2021-03-23T04:35:26.592Z
c8d436,4,10,12,TRUE,ddfa4a,2021-03-23T04:35:26.592Z
b9a74d,3,17,12,TRUE,ddfa4a,2021-03-23T04:35:26.592Z
2feb6b,2,29,12,TRUE,ddfa4a,2021-03-23T04:35:26.592Z
c4a632,3,13,19,FALSE,96ff51,2021-03-22T13:25:17.2128Z
e83aa3,2,32,19,FALSE,96ff51,2021-03-22T13:25:17.2128Z
d5e9a6,3,23,19,FALSE,96ff51,2021-03-22T13:25:17.2128Z
9ec847,2,54,19,FALSE,96ff51,2021-03-22T13:25:17.2128Z
c8d436,2,10,19,FALSE,96ff51,2021-03-22T13:25:17.2128Z
b9a74d,2,17,19,FALSE,96ff51,2021-03-22T13:25:17.2128Z
e83aa3,5,32,5,TRUE,57c307,2021-02-25T09:55:13.6992Z
72f5d4,1,19,5,TRUE,57c307,2021-02-25T09:55:13.6992Z
9ec847,2,54,5,TRUE,57c307,2021-02-25T09:55:13.6992Z
5d267b,3,40,5,TRUE,57c307,2021-02-25T09:55:13.6992Z
c8d436,4,10,5,TRUE,57c307,2021-02-25T09:55:13.6992Z
2a2353,1,57,5,TRUE,57c307,2021-02-25T09:55:13.6992Z
f084eb,1,36,5,TRUE,57c307,2021-02-25T09:55:13.6992Z
2feb6b,5,29,5,TRUE,57c307,2021-02-25T09:55:13.6992Z
e83aa3,3,32,24,TRUE,00d139,2021-01-03T19:09:35.28Z
e31d39,5,10,24,TRUE,00d139,2021-01-03T19:09:35.28Z
d5e9a6,3,23,24,TRUE,00d139,2021-01-03T19:09:35.28Z
c8d436,1,10,24,TRUE,00d139,2021-01-03T19:09:35.28Z
f084eb,1,36,24,TRUE,00d139,2021-01-03T19:09:35.28Z
b9a74d,2,17,24,TRUE,00d139,2021-01-03T19:09:35.28Z
c4a632,4,13,21,TRUE,48c8f9,2021-01-17T17:57:14.3712Z
d5e9a6,5,23,21,TRUE,48c8f9,2021-01-17T17:57:14.3712Z
9ec847,2,54,21,TRUE,48c8f9,2021-01-17T17:57:14.3712Z
5d267b,4,40,21,TRUE,48c8f9,2021-01-17T17:57:14.3712Z
b9a74d,4,17,21,TRUE,48c8f9,2021-01-17T17:57:14.3712Z
2feb6b,5,29,21,TRUE,48c8f9,2021-01-17T17:57:14.3712Z
e31d39,4,10,15,TRUE,46c35f,2021-02-26T00:44:06.2592Z
9ec847,1,54,15,TRUE,46c35f,2021-02-26T00:44:06.2592Z
2a2353,4,57,15,TRUE,46c35f,2021-02-26T00:44:06.2592Z
f084eb,2,36,15,TRUE,46c35f,2021-02-26T00:44:06.2592Z
b9a74d,1,17,15,TRUE,46c35f,2021-02-26T00:44:06.2592Z
2feb6b,5,29,15,TRUE,46c35f,2021-02-26T00:44:06.2592Z
e83aa3,3,32,19,FALSE,40e3e2,2021-03-01T10:10:30.6624Z
d5e9a6,3,23,19,FALSE,40e3e2,2021-03-01T10:10:30.6624Z
9ec847,3,54,19,FALSE,40e3e2,2021-03-01T10:10:30.6624Z
f084eb,3,36,19,FALSE,40e3e2,2021-03-01T10:10:30.6624Z
b9a74d,1,17,19,FALSE,40e3e2,2021-03-01T10:10:30.6624Z
2feb6b,4,29,19,FALSE,40e3e2,2021-03-01T10:10:30.6624Z
e83aa3,1,32,23,TRUE,03695a,2021-02-06T18:32:41.0208Z
e31d39,2,10,23,TRUE,03695a,2021-02-06T18:32:41.0208Z
5d267b,5,40,23,TRUE,03695a,2021-02-06T18:32:41.0208Z
c8d436,4,10,23,TRUE,03695a,2021-02-06T18:32:41.0208Z
f084eb,3,36,23,TRUE,03695a,2021-02-06T18:32:41.0208Z
2feb6b,3,29,23,TRUE,03695a,2021-02-06T18:32:41.0208Z
e31d39,3,10,10,TRUE,9470c8,2021-03-10T05:42:39.5712Z
9ec847,2,54,10,TRUE,9470c8,2021-03-10T05:42:39.5712Z
2a2353,3,57,10,TRUE,9470c8,2021-03-10T05:42:39.5712Z
f084eb,1,36,10,TRUE,9470c8,2021-03-10T05:42:39.5712Z
b9a74d,3,17,10,TRUE,9470c8,2021-03-10T05:42:39.5712Z
2feb6b,2,29,10,TRUE,9470c8,2021-03-10T05:42:39.5712Z
c4a632,4,13,12,TRUE,1849e8,2021-03-15T15:32:16.5696Z
9ec847,5,54,12,TRUE,1849e8,2021-03-15T15:32:16.5696Z
2a2353,2,57,12,TRUE,1849e8,2021-03-15T15:32:16.5696Z
b9a74d,4,17,12,TRUE,1849e8,2021-03-15T15:32:16.5696Z
d5e9a6,2,23,8,TRUE,493833,2021-02-21T04:04:38.4096Z
72f5d4,5,19,8,TRUE,493833,2021-02-21T04:04:38.4096Z
9ec847,3,54,8,TRUE,493833,2021-02-21T04:04:38.4096Z
5d267b,5,40,8,TRUE,493833,2021-02-21T04:04:38.4096Z
c8d436,4,10,8,TRUE,493833,2021-02-21T04:04:38.4096Z
b9a74d,5,17,8,TRUE,493833,2021-02-21T04:04:38.4096Z
d5e9a6,3,23,4,TRUE,c7ec83,2021-03-06T06:32:55.3632Z
72f5d4,4,19,4,TRUE,c7ec83,2021-03-06T06:32:55.3632Z
9ec847,2,54,4,TRUE,c7ec83,2021-03-06T06:32:55.3632Z
5d267b,4,40,4,TRUE,c7ec83,2021-03-06T06:32:55.3632Z
c8d436,3,10,4,TRUE,c7ec83,2021-03-06T06:32:55.3632Z
c4a632,1,13,6,TRUE,8914e4,2021-02-28T05:12:43.5744Z
e83aa3,5,32,6,TRUE,8914e4,2021-02-28T05:12:43.5744Z
c8d436,4,10,6,TRUE,8914e4,2021-02-28T05:12:43.5744Z
2a2353,4,57,6,TRUE,8914e4,2021-02-28T05:12:43.5744Z
b9a74d,4,17,6,TRUE,8914e4,2021-02-28T05:12:43.5744Z
2feb6b,2,29,6,TRUE,8914e4,2021-02-28T05:12:43.5744Z
9ec847,1,54,12,TRUE,203098,2021-01-20T03:30:31.3344Z
5d267b,2,40,12,TRUE,203098,2021-01-20T03:30:31.3344Z
c8d436,5,10,12,TRUE,203098,2021-01-20T03:30:31.3344Z
b9a74d,5,17,12,TRUE,203098,2021-01-20T03:30:31.3344Z
e83aa3,4,32,7,TRUE,90d008,2021-03-05T23:12:08.1504Z
e31d39,2,10,7,TRUE,90d008,2021-03-05T23:12:08.1504Z
72f5d4,2,19,7,TRUE,90d008,2021-03-05T23:12:08.1504Z
5d267b,5,40,7,TRUE,90d008,2021-03-05T23:12:08.1504Z
b9a74d,5,17,7,TRUE,90d008,2021-03-05T23:12:08.1504Z
2feb6b,5,29,7,TRUE,90d008,2021-03-05T23:12:08.1504Z
c4a632,2,13,17,FALSE,3a7420,2021-03-13T16:43:56.9568Z
e83aa3,3,32,17,FALSE,3a7420,2021-03-13T16:43:56.9568Z
e31d39,2,10,17,FALSE,3a7420,2021-03-13T16:43:56.9568Z
d5e9a6,4,23,17,FALSE,3a7420,2021-03-13T16:43:56.9568Z
72f5d4,5,19,17,FALSE,3a7420,2021-03-13T16:43:56.9568Z
c8d436,2,10,17,FALSE,3a7420,2021-03-13T16:43:56.9568Z
2a2353,1,57,17,FALSE,3a7420,2021-03-13T16:43:56.9568Z
b9a74d,5,17,17,FALSE,3a7420,2021-03-13T16:43:56.9568Z
2feb6b,2,29,17,FALSE,3a7420,2021-03-13T16:43:56.9568Z
c4a632,2,13,20,FALSE,c08029,2021-02-27T06:03:43.0848Z
d5e9a6,4,23,20,FALSE,c08029,2021-02-27T06:03:43.0848Z
72f5d4,4,19,20,FALSE,c08029,2021-02-27T06:03:43.0848Z
5d267b,1,40,20,FALSE,c08029,2021-02-27T06:03:43.0848Z
c8d436,3,10,20,FALSE,c08029,2021-02-27T06:03:43.0848Z
2a2353,3,57,20,FALSE,c08029,2021-02-27T06:03:43.0848Z
f084eb,3,36,20,FALSE,c08029,2021-02-27T06:03:43.0848Z
b9a74d,3,17,20,FALSE,c08029,2021-02-27T06:03:43.0848Z
e83aa3,1,32,12,FALSE,3449c1,2021-02-24T02:06:48.5568Z
e31d39,3,10,12,FALSE,3449c1,2021-02-24T02:06:48.5568Z
d5e9a6,1,23,12,FALSE,3449c1,2021-02-24T02:06:48.5568Z
9ec847,2,54,12,FALSE,3449c1,2021-02-24T02:06:48.5568Z
c8d436,5,10,12,FALSE,3449c1,2021-02-24T02:06:48.5568Z
2a2353,5,57,12,FALSE,3449c1,2021-02-24T02:06:48.5568Z
f084eb,1,36,12,FALSE,3449c1,2021-02-24T02:06:48.5568Z
b9a74d,4,17,12,FALSE,3449c1,2021-02-24T02:06:48.5568Z
c4a632,4,13,7,TRUE,2d7123,2021-03-20T00:20:13.92Z
e31d39,2,10,7,TRUE,2d7123,2021-03-20T00:20:13.92Z
d5e9a6,5,23,7,TRUE,2d7123,2021-03-20T00:20:13.92Z
72f5d4,1,19,7,TRUE,2d7123,2021-03-20T00:20:13.92Z
9ec847,3,54,7,TRUE,2d7123,2021-03-20T00:20:13.92Z
2a2353,2,57,7,TRUE,2d7123,2021-03-20T00:20:13.92Z
c4a632,3,13,4,TRUE,53352d,2021-02-02T18:51:05.3856Z
e31d39,2,10,4,TRUE,53352d,2021-02-02T18:51:05.3856Z
d5e9a6,1,23,4,TRUE,53352d,2021-02-02T18:51:05.3856Z
c8d436,2,10,4,TRUE,53352d,2021-02-02T18:51:05.3856Z
f084eb,4,36,4,TRUE,53352d,2021-02-02T18:51:05.3856Z
e83aa3,4,32,0,TRUE,284bc3,2021-02-11T14:30:34.5888Z
d5e9a6,3,23,0,TRUE,284bc3,2021-02-11T14:30:34.5888Z
9ec847,5,54,0,TRUE,284bc3,2021-02-11T14:30:34.5888Z
b9a74d,4,17,0,TRUE,284bc3,2021-02-11T14:30:34.5888Z
2feb6b,5,29,0,TRUE,284bc3,2021-02-11T14:30:34.5888Z
c4a632,4,13,22,TRUE,fcdf29,2021-01-01T01:31:35.9904Z
e83aa3,4,32,22,TRUE,fcdf29,2021-01-01T01:31:35.9904Z
d5e9a6,4,23,22,TRUE,fcdf29,2021-01-01T01:31:35.9904Z
9ec847,5,54,22,TRUE,fcdf29,2021-01-01T01:31:35.9904Z
c8d436,3,10,22,TRUE,fcdf29,2021-01-01T01:31:35.9904Z
2a2353,4,57,22,TRUE,fcdf29,2021-01-01T01:31:35.9904Z
e31d39,4,10,19,TRUE,91ab59,2021-03-14T16:08:38.688Z
72f5d4,4,19,19,TRUE,91ab59,2021-03-14T16:08:38.688Z
5d267b,1,40,19,TRUE,91ab59,2021-03-14T16:08:38.688Z
2a2353,3,57,19,TRUE,91ab59,2021-03-14T16:08:38.688Z
b9a74d,3,17,19,TRUE,91ab59,2021-03-14T16:08:38.688Z
2feb6b,1,29,19,TRUE,91ab59,2021-03-14T16:08:38.688Z
72f5d4,1,19,14,FALSE,5ddfb0,2021-01-15T23:06:41.8176Z
c8d436,1,10,14,FALSE,5ddfb0,2021-01-15T23:06:41.8176Z
2a2353,1,57,14,FALSE,5ddfb0,2021-01-15T23:06:41.8176Z
e31d39,5,10,14,TRUE,190191,2021-01-17T13:26:53.4624Z
d5e9a6,5,23,14,TRUE,190191,2021-01-17T13:26:53.4624Z
b9a74d,5,17,14,TRUE,190191,2021-01-17T13:26:53.4624Z
c4a632,4,13,5,TRUE,7149c9,2021-03-20T15:30:18.0288Z
e31d39,1,10,5,TRUE,7149c9,2021-03-20T15:30:18.0288Z
c8d436,2,10,5,TRUE,7149c9,2021-03-20T15:30:18.0288Z
e31d39,2,10,10,FALSE,c1da6e,2021-03-29T15:32:51.3024Z
d5e9a6,3,23,10,FALSE,c1da6e,2021-03-29T15:32:51.3024Z
9ec847,1,54,10,FALSE,c1da6e,2021-03-29T15:32:51.3024Z
5d267b,5,40,10,FALSE,c1da6e,2021-03-29T15:32:51.3024Z
c8d436,3,10,10,FALSE,c1da6e,2021-03-29T15:32:51.3024Z
f084eb,3,36,10,FALSE,c1da6e,2021-03-29T15:32:51.3024Z
2feb6b,4,29,10,FALSE,c1da6e,2021-03-29T15:32:51.3024Z
e83aa3,5,32,21,TRUE,349d9f,2021-02-08T00:41:55.3632Z
e31d39,3,10,21,TRUE,349d9f,2021-02-08T00:41:55.3632Z
5d267b,4,40,21,TRUE,349d9f,2021-02-08T00:41:55.3632Z
f084eb,5,36,21,TRUE,349d9f,2021-02-08T00:41:55.3632Z
c4a632,2,13,3,FALSE,361c88,2021-03-10T05:03:47.8944Z
e83aa3,1,32,3,FALSE,361c88,2021-03-10T05:03:47.8944Z
e31d39,1,10,3,FALSE,361c88,2021-03-10T05:03:47.8944Z
72f5d4,2,19,3,FALSE,361c88,2021-03-10T05:03:47.8944Z
b9a74d,5,17,3,FALSE,361c88,2021-03-10T05:03:47.8944Z
2feb6b,2,29,3,FALSE,361c88,2021-03-10T05:03:47.8944Z
c4a632,3,13,12,FALSE,74263f,2021-03-02T19:53:03.0048Z
e31d39,3,10,12,FALSE,74263f,2021-03-02T19:53:03.0048Z
9ec847,5,54,12,FALSE,74263f,2021-03-02T19:53:03.0048Z
5d267b,5,40,12,FALSE,74263f,2021-03-02T19:53:03.0048Z
2a2353,3,57,12,FALSE,74263f,2021-03-02T19:53:03.0048Z
b9a74d,3,17,12,FALSE,74263f,2021-03-02T19:53:03.0048Z
c4a632,2,13,18,FALSE,b1d858,2021-01-01T02:21:16.7904Z
e83aa3,3,32,18,FALSE,b1d858,2021-01-01T02:21:16.7904Z
e31d39,2,10,18,FALSE,b1d858,2021-01-01T02:21:16.7904Z
72f5d4,3,19,18,FALSE,b1d858,2021-01-01T02:21:16.7904Z
c8d436,4,10,18,FALSE,b1d858,2021-01-01T02:21:16.7904Z
2a2353,4,57,18,FALSE,b1d858,2021-01-01T02:21:16.7904Z
2feb6b,2,29,18,FALSE,b1d858,2021-01-01T02:21:16.7904Z
e31d39,1,10,10,TRUE,54c62c,2021-02-24T18:26:16.8Z
72f5d4,5,19,10,TRUE,54c62c,2021-02-24T18:26:16.8Z
9ec847,2,54,10,TRUE,54c62c,2021-02-24T18:26:16.8Z
2a2353,1,57,10,TRUE,54c62c,2021-02-24T18:26:16.8Z
f084eb,2,36,10,TRUE,54c62c,2021-02-24T18:26:16.8Z
b9a74d,5,17,10,TRUE,54c62c,2021-02-24T18:26:16.8Z
2feb6b,5,29,10,TRUE,54c62c,2021-02-24T18:26:16.8Z
c4a632,5,13,19,TRUE,04caa9,2021-02-23T03:38:40.8768Z
e31d39,3,10,19,TRUE,04caa9,2021-02-23T03:38:40.8768Z
d5e9a6,3,23,19,TRUE,04caa9,2021-02-23T03:38:40.8768Z
b9a74d,1,17,19,TRUE,04caa9,2021-02-23T03:38:40.8768Z
2feb6b,3,29,19,TRUE,04caa9,2021-02-23T03:38:40.8768Z
